COMPANY NAME,WEBSITE,STREET ADDRESS,CITY,STATE,ZIP,PHONE,EMAIL,INTERNSHIP MENTOR,INTERNSHIP TOPIC,MAJORS,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
Bergen County Technical Schools Makerspace,,Hackensack Avenue,Hackensack,NJ,7601,201-343-6000,martro@bergen.org,Mark Tronicke,Makerspace/Engineering/Aerospace,"Automotive Engineering, Aerospace Engineering",,,,,,,,,,,,,,,,
Panera Bread,www.panerabread.com,10 Sterling Blvd,Englewood,NJ,7631,2013089008,cafe1877@panerabread.com,Anthony  Loew ,Panera Worker,Research/Other,,,,,,,,,,,,,,,,
Najmee,www.najmee.com,338 Hackensack Street,Carlstadt,NJ,7072,201-720-2121,shuja@najmee.com,Shuja Najmee,Computer Repair,Computer Science,,,,,,,,,,,,,,,,
New Jersey Superior Court - Civil Division,https://www.njcourts.gov/courts/civil/civilvicinage.html,10 Main Street,Hackensack,NJ,7601,201-224-0700,alicia.castro@njcourts.gov,Lisa Perez-Friscia,Law and Justice,Law,,,,,,,,,,,,,,,,
"Law Firm of Bastarrika, Soto, Gonzalez & Somohano, LLP",www.bsgslaw.com,3 Garret Mountain Plaza Suite 302,Woodland park,NJ,7424,973-370-0997,jgonzalez@bsgslaw.com,Jerard  Gonzalez,Law,Law,,,,,,,,,,,,,,,,
Hackensack University Medical Center,http://www.hackensackmeridianhealth.org/,30 Prospect Ave Hackensack,Hackensack,NJ,7601,201-487-3499,saraswati.dayal@hmhn.org,Saraswati  Dayal,Trauma Surgery and Surgical Critical Care,"Computer Science, Medical",,,,,,,,,,,,,,,,
Assemblyman Clinton Calabrese,,613 Bergen Boulevard,Ridgefield,NJ,7657,201-943-0615,csuarez@njleg.org,Catherine Suarez,Government Public Policy,Law,,,,,,,,,,,,,,,,
Law Offices of Rosemarie Arnold ,www.rosemariearnold.com ,1386 Palisade Avenue ,Fort Lee,NJ,7024,201-461-1666,sjohnson@rosemariearnold.com ,Sakinah Johnson,Law,Law,,,,,,,,,,,,,,,,
Stevens Institute of Technology ,,1 Castle Point Terrace,Hoboken,NJ,7030,2012165000,Nparzial@stevens.edu,Nick Parziale,Engineering,"Automotive Engineering, Aerospace Engineering",,,,,,,,,,,,,,,,
Equitable Advisors,,,,NY,10104,2125411954,Benjamin.Hartwick@equitable.com,Benjamin Hartwick,Portfolio Management,Research/Other,,,,,,,,,,,,,,,,
Office of Senator Gordon Johnson,https://www.njleg.state.nj.us/legislative-roster/434/senator-johnson,545 Cedar Lane,Teaneck,NJ,7666,2015300469,senjohnson@njleg.org,Scott Devlin,Public Policy,Research/Other,,,,,,,,,,,,,,,,
Richard S. Beam Financial and Accounting,,15 Bloomfield Avenue Suite 3,Verona,NJ,7044,201-599-2600,lou@zaccarowealth.com,Lou Zaccaro,Accounting,Business & Finance,,,,,,,,,,,,,,,,
New Jersey Brain and Spine Center,https://njbrainspine.com,680 Kindermack Rd Suite 300,Oradell,NJ,7649,(201) 342-2550,emmab@njbrainspine.com,Patrick Roth,Shadowing a neurosurgeon. ,Research/Other,,,,,,,,,,,,,,,,
Suite paperie,https://www.suitepaperie.com/,171 E Ridgewood Ave Suite 206,Ridgewood,NJ,7450,2016323121,hello@suitepaperie.com,Becca Goldberg,graphic design,"Digital Media, Commercial Arts",,,,,,,,,,,,,,,,
38 Legislative District ,,"205 Robin Rd., Suite 122 ",Paramus,NJ,7652,(201) 576-9199,vkologrivov@njleg.org   ,Val  Kologrivov,Law,Law,,,,,,,,,,,,,,,,
Bergen County Commissioner ,https://www.co.bergen.nj.us/county-officials/commissioners ,One Bergen County Plaza  ,Hackensack,NJ  ,7601,201-336-6526,201-336-6290,Amber  Mochan,Commissioner's Office,Research/Other,,,,,,,,,,,,,,,,
Neglia Engineering,negliagroup.com,34 Park Avenue,Lyndhurst,NJ,7071,201-939-8805,info@negliagroup.com,David Juzmeski,Civil/Environmental Engineering,"Automotive Engineering, Aerospace Engineering",,,,,,,,,,,,,,,,
BMW of North America,https://www.bmwusa.com/home.html?cid=MICROSOFT_B%7CBMW%7CNAT%7CT1%7CAll%7CBrand+Core%7CAO%7CAlways+On%7CExact_YEE22_BMW+Brand_Exact_Road+Home+Special+Offers%7CHomepage&tier=tier1&maco=national&ch=paid_search&veh=NA&gclid=0376ef8a307216a089968c60be2b0ca2&g,300 Chestnut Ridge Rd,Woodcliff Lake,NJ,7677,(800) 831-1117,no email,Diane Carbone,Corporate Law,Law,,,,,,,,,,,,,,,,
Bergen County Superior Court- Family Division ,,10 Main Street,Hackensack ,NJ,7601,(201)-646-3971,theresa.schneck@njcourts.gov,Peter Melchionne,Law and Judicial Practices,Law,,,,,,,,,,,,,,,,
Mud Clay Studio,mudclaystudio.com,409 Main Street,Boonton,NJ,7005,973-917-3399,contact@boontonmud.com,John  Hedges,Ceramics,Research/Other,,,,,,,,,,,,,,,,
Montclair State University,https://www.montclair.edu/,1 Normal Ave.  LI0335,Montclair,NJ,7043,(973) 655-7345,evansjud@mail.montclair.ed,Judith  Evans ,Costume Design ,Commercial Arts,,,,,,,,,,,,,,,,
Fairleigh Dickinson University,,1000 River Rd,Teaneck,NJ,7666,201-692-2000,fdutac@fdu.edu,Avimanyou Vatsa,Computer Engineering,"Computer Science, Automotive Engineering, Aerospace Engineering",,,,,,,,,,,,,,,,
Stevens Institute of Technology ,https://www.stevens.edu,525 River Street ,Hoboken,NJ,7030, (201) 216-3303,clipizzi@stevens.edu,Carlo  Lipizzi,AI/ML Research,"Computer Science, Research/Other",,,,,,,,,,,,,,,,
Children of Joy Pediatrics,https://childrenofjoypediatrics.com,55 Summit Ave,Hackensack,NJ,7601,201-525-0077,office@childrenofjoypediatrics.com,Mildred Benoit,Pediatric Nursing,Research/Other,,,,,,,,,,,,,,,,
Meadowlands Chamber of Commerce,https://meadowlands.org,1099 Wall Street West Suite 100,Lyndhurst,NJ,7071,201.939.0707,bkilleen@meadowlands.org,Brianne Hailey-Killeen,Journalism,Research/Other,,,,,,,,,,,,,,,,
Congressman Bill Pascrell's Office,http://https//pascrell.house.gov,200 Federal Plaza Suite 500 - Robert A. Roe Federal Building,Paterson,NJ,7505,973-523-5152,Ian.Godfrey@mail.house.gov,Ian Godfrey,Congressional Internship,Research/Other,,,,,,,,,,,,,,,,
Latitude Showroom,http://www.latitudeshowroom.com,231 West 39thÂ Street #1003,New York,NY,10018,212-997-8900,megan@latitudeshowroom.com,Megan Freedman,Fashion,Fashion,,,,,,,,,,,,,,,,
Meadowlands Chamber of Commerce,https://meadowlands.org,1099 Wall St W,Lyndhurst,NJ,7071,201-939-0707,office@meadowland.org,Garavente Joseph,Journalism,Research/Other,,,,,,,,,,,,,,,,
Bergen Volunteers,https://www.bergenvolunteers.org/,64 Passaic Street,Hackensack,NJ,7601,201-489-9454,info@bergenvolunteers.org,Jodi Murphy,Community Outreach/Marketing,"Computer Science, Digital Media, Business & Finance",,,,,,,,,,,,,,,,
New Horizon Financial,https://www.newhorizonfinancial.com/,320 Palisades Avenue,Bogota,NJ,7603,201-489-1118,kbayani@ae.cadaretgrant.com,Kevin Bayani,Business Finance,Business & Finance,,,,,,,,,,,,,,,,
New Horizon Financial ,https://www.newhorizonfinancial.com/our-team,1 University Plaza Drive Suite 114. ,Hackensack,NJ,7601,201-489-1118,kbayani@ae.cadaretgrant.com,Kevin Bayani,Finance,Business & Finance,,,,,,,,,,,,,,,,
Board & Brush ,https://boardandbrush.com/ramsey/,119 E Main Street ,Ramsey ,NJ ,7446,201-466-7222,ramsey@boardandbrush.com,Robin  Herring ,Board & Brush Internship ,Research/Other,,,,,,,,,,,,,,,,
Bergen County Department of Administration and Finance - Division of Treasury,https://www.co.bergen.nj.us/budget-financial-reports,1 Bergen County Plaza,Hackensack,NJ,7601,201-336-7000,countyclerk@co.bergen.nj.us,Melissa Howard,Finance/Accounting,Business & Finance,,,,,,,,,,,,,,,,
Najmee Incorporated,http://www.najmee.com/,338 Hackensack Street,Carlstadt,NJ,7607,201-720-2121,shuja@najmee.com,Shuja Najmee,I.T. Support Technician,Computer Science,,,,,,,,,,,,,,,,
Suite Paperie,https://www.suitepaperie.com/,171 E Ridgewood Ave ,Ridgewood,NJ,7450,201-632-3121,hello@suitepaperie.com,Becca Goldberg,Graphic Design ,"Digital Media, Commercial Arts",,,,,,,,,,,,,,,,
Bergen County medical examiners office ,,351 E Ridgewood Ave,Paramus ,NJ,7652,(201) 634-2940,DTrentacosta@co.bergen.nj.us,Debra  Trentacosta ,forensic science ,Research/Other,,,,,,,,,,,,,,,,
Bergen County Public Safety Operations Center,https://www.co.bergen.nj.us/communications/about-communications,285 Campgaw Rd,Mahwah,NJ,7430,(201) 785-8500,cerrina@bcpsoc.com,Elisa Cerrina,Cybersecurity,Computer Science,,,,,,,,,,,,,,,,
Hackensack University Medical Center,www.hackensackumc.org,30 Prospect Avenue,Hackensack,NJ,7601,(551) 996-2000,catherine.dipasquale@hmhn.org.,Joseph Cerbone,Biomedical Engineering,"Automotive Engineering, Aerospace Engineering, Medical",,,,,,,,,,,,,,,,
Research Mentorship with Dr. David Sanders (Professor of School of Communication and Media at Montclair State University),,,,NJ,7624, 973-655-7974,sandersd@montclair.edu,David Sanders,Research on Cognitive Psychology of Music and Music Education,"Computer Science, Medical, Research/Other",,,,,,,,,,,,,,,,
Bergen New Bridge Medical Center,https://www.newbridgehealth.org/,230 E Ridgewood Ave,Paramus,NJ,7652,800-730-2762, JRemland@newbridgehealth.org,Joshua Remland,Medical Volunteer,Medical,,,,,,,,,,,,,,,,
Cat & King,,376 Hollywood Ave,Fairfield,NJ,7004,201-417-3898,creationarigraphicstudio@gmail.com,Shannon King,Fashion,Fashion,,,,,,,,,,,,,,,,
Boys and Girls Club of Lower Bergen County ,,460 Passaic avenue,Lodi,Nj,7644,9734737410,Ndimaria@bgclbergen.org,Nicolette Di Maria ,Internship in childhood psychology,"Medical, Research/Other",,,,,,,,,,,,,,,,
Rutgers Addiction & Decision Neuroscience Lab ,https://www.konovalab.com/,671 Hoes Lane West,Piscataway,NJ,8854,929-390-8905,Konova.ADNLab@gmail.com,Emmanuel  Alvarez,Neuroscience Research,Research/Other,,,,,,,,,,,,,,,,
Bergen County Commissioner's Office,,One Bergen County Plaza ,Hackensack,NJ,7601,201-336-6526,201-336-6000,Lucine Beylerian ,Bergen County Commissioner's Office ,Research/Other,,,,,,,,,,,,,,,,
Mahwah Pride Coalition,https://mahwahpride.org,96 Armour Road,Mahwah,NJ,7430,201-248-0125,mahwahpride@gmail.com,Susan Steinberg,"Website design, Social media marketing","Computer Science, Digital Media, Business & Finance, Commercial Arts",,,,,,,,,,,,,,,,
Norton's Paint,,632 NJ-17,paramus ,NJ,7652,(201) 447-4747,erik.boettcher@cbjdesigninc.com,Erik Boettcher,Business,Business & Finance,,,,,,,,,,,,,,,,
JAG-ONE Physical Therapy ,jagonept.com,502 Valley Rd Suite 105,Wayne,NJ,7470,9733781386,,Anthony Costanzo,Physical Therapy,Medical,,,,,,,,,,,,,,,,
Latitude Showroom ,http://www.latitudeshowroom.com ,231 West 39th Street #1003 ,New York ,NY,10018,212-997-8900,megan@latitudeshowroom.com,Megan  Freedman ,Fashion ,Fashion,,,,,,,,,,,,,,,,
Tekno Products Inc/ Pinnacle Brands llc,https://pinnacle-brandsllc.com/,201 route 17 north suite 603,Rutherford,NJ,7070,2015289419,jaqueline@teknoproducts.com,Jaqueline Helfer,Marketing Internship,"Digital Media, Business & Finance",,,,,,,,,,,,,,,,
Teaneck Community Charter School,https://tccsnj.org/,563 Chestnut Ave,Teaneck,NJ,7666,201-833-9600,storres@tccsnj.org,Renee Creange,Education,Research/Other,,,,,,,,,,,,,,,,
Holy Name Medical Center,https://www.holyname.org/,718 Teaneck Road,Teaneck,NJ,7666,201-833-3000,  info@holyname.org,Marie Berthou,Endoscopy Unit,Computer Science,,,,,,,,,,,,,,,,
ABC Television,,190 Hackensack Ave,Hackensack,NJ,7601,(845)304-3971,frafuc@bergen.org,Mike  Moskowitz,Television and Marketing Design,"Digital Media, Business & Finance, Commercial Arts",,,,,,,,,,,,,,,,
St Mary & St Katherine Dental ,,167 Grove Street,Lodi,NJ,7644,(973) 458-1156,ngerges03@gmail.com,Nabil  Gerges,Dentistry,Medical,,,,,,,,,,,,,,,,
Studio Wildcard,,10420 NE 37th Circle,Kirkland,WA,98033,(239)-316-2487,,Doug Kennedy,Game Development,Research/Other,,,,,,,,,,,,,,,,
Studio Wildcard,,10420 NE 37th Circle,Kirkland,WA,98033,239-316-2487,,Doug Kennedy,Game Development,Research/Other,,,,,,,,,,,,,,,,
Studio Wildcard,,10420 NE 37th Circle,Kirkland,WA,98033,98033,doug@studiowildcard.com,Doug Kennedy,Game Development,Research/Other,,,,,,,,,,,,,,,,
Studio Wildcard,,10420 NE 37th Circle,Kirkland,WA,98033,(239)316-2487,,Doug Kennedy,Game Development,Research/Other,,,,,,,,,,,,,,,,
Studio Wildcard,,10420 NE 37th Circle,Kirkland,WA,98033,239-316-2487,,Doug Kennedy,Game Development ,Research/Other,,,,,,,,,,,,,,,,
Studio Wildcard,,10420 NE 37th Circle,Kirkland,WA,98033,(239)-316-2487,,Doug Kennedy,Game Development,Research/Other,,,,,,,,,,,,,,,,
Studio Wildcard,,10420 NE 37th Circle,Kirkland,WA,98033,239-316-2487,,Doug Kennedy,Concept/Story Artist for Game Development,Commercial Arts,,,,,,,,,,,,,,,,
Dr. Stefano Stella MD,https://stefanostellamd.com,3196 John F. Kennedy Blvd. 3rd Floor,Union City,NJ,7087,2013300333,drstella@live.com,Stefano Stella,OBGYN,Research/Other,,,,,,,,,,,,,,,,
Reverb Inc.,reverbinc.com,18711 Tiffeni Dr.,Twain Harte,CA,95383,209.586.1495,info@reverbinc.com,Tracie Kennedy,Video Game Marketing,"Digital Media, Business & Finance",,,,,,,,,,,,,,,,
Meadowlands Chamber of Commerce,https://meadowlands.org,1099 Wall Street W,Lyndhurst,NJ,7071,(201) 939-0707,office@meadowlands.org,Jim Kirkos,App Development/IT Department Internship,"Computer Science, Commercial Arts",,,,,,,,,,,,,,,,
Center for Discovery and Innovation- Hackensack Meridian Health,https://hmh-cdi.org,111 Ideation Way,Nutley,NJ,7110,201-880-3100,,Kevin Tong,Colorectal Cancer Research,Research/Other,,,,,,,,,,,,,,,,
Fig Leaf Boutique,http://www.thefigleafboutique.com,98 W Pleasant Ave,Maywood,NJ,7607,201-880-5514,figleafboutiquestaff@gmail.com,Lynn Primavera,Fashion,Fashion,,,,,,,,,,,,,,,,
Starta VC,https://starta.vc/,220 E 23rd St,New York,NY,10010,+1 (917) 947-9692,info@starta.vc,Gabriel Arant,Venture Capital Firm and Accelerator,Computer Science,,,,,,,,,,,,,,,,
American Museum of Natural History,https://www.amnh.org/,200 Central Park West,New York,NY,10024,(212) 769-5100,members@amnh.org,Lauren Vonnahme,Herpetology,"Medical, Research/Other",,,,,,,,,,,,,,,,
Sterling Medical Devices,https://sterlingmedicaldevices.com,250 Moonachie Rd Suite 400 ,Moonachie, NJ,7074,(201) 227-7569, info@sterlingmedicaldevices.com,Shreyank  Desai ,Marketing,"Digital Media, Business & Finance",,,,,,,,,,,,,,,,
"Car Kings, Inc",https://www.carkingsinc.com/,133 Main Ave,Wallington,NJ,7057,973-473-9300,carkinginc@comcast.net,John Cusmai,Automotive Maintenance and Repair,"Computer Science, Automotive Engineering",,,,,,,,,,,,,,,,
Monclair State University,,,,NJ,7043,(973) 655-4000,redhawkcentral@montclair.edu.,Judith Evans,Theater,Research/Other,,,,,,,,,,,,,,,,
One River Art School,www.oneriverschool.com/englewood,49 N Dean Street,Englewood,NJ,7631,201266-5244,Englewood@oneriverschool.com,Shannon McGillick,Artist,Commercial Arts,,,,,,,,,,,,,,,,
ABC Television,,"200 Hackensack Ave,",Hackensack,NJ,7601,201-343-6000,rusdav@bergen.org,Frank Fuchs,Digital Graphics/Animation,Computer Science,,,,,,,,,,,,,,,,
Meadowlands Chamber of Commerce,https://meadowlands.org,1099 Wall Street W.,Lyndhurst,NJ,7071,201-939-0707,office@meadowlands.org,Jim Kirkos,App Development/IT Department Internship,"Computer Science, Commercial Arts",,,,,,,,,,,,,,,,
Stevens Institute of Technology,stevens.edu,711 Hudson St,Hoboken,Nj,7030,2102165000,lwang4@stevens.edu,Long Wang,Mechanical Arms attached to Drones,Automotive Engineering,,,,,,,,,,,,,,,,
New Jersey Youth Soccer,https://www.njyouthsoccer.com/,100% Remote,,NJ,7632,201-661-3084,conorcampbell2023@gmail.com,Evan Dabby,Sports Management Internship,Research/Other,,,,,,,,,,,,,,,,
Creationari Graphic Studio LLC,creationarigraphicstudio@gmail.com,376 Hollywood Avenue Suite 200,Fairfield,NJ,7004,2014173898,creationarigraphicstudio@gmail.com,Shannon King,"Invitations, small business","Computer Science, Business & Finance",,,,,,,,,,,,,,,,
Nature X ,www.naturex.com,375 Huyler St,South Hackensack,NJ,7606,(201) 440-5000,marie-line.mazoyer@givaudan.com,Marie-Line   Mazoyer,Chemical Engineering,"Automotive Engineering, Aerospace Engineering",,,,,,,,,,,,,,,,
The BLK Report ,https://theblkreport.com,,,NJ ,7601,240-305-2173,info@theblkreport.com,Kendra Dancy ,Business & Finance ,Business & Finance,,,,,,,,,,,,,,,,
Choi Art,,553 Shaler Blvd,Ridgefield,NJ,7657,2012133655,gumgogi@gmail.com,Hye K. Choi,Fine Art,Commercial Arts,,,,,,,,,,,,,,,,
Reverb,http://reverbinc.com,484 Innes Rd,Wood-Ridge,NJ,7075,201-925-5826,tracie@reverbinc.com,Tracie  Kennedy ,Marketing,"Digital Media, Business & Finance",,,,,,,,,,,,,,,,
Bergen Makerspace,https://bergenmakerspace.bergen.org/,"284 Hackensack Avenue, Hackensack NJ 07601",Hackensack,NJ,7071,201-343-6253,martro@bergen.org,Mark  Tronicke,Engineering,"Automotive Engineering, Aerospace Engineering",,,,,,,,,,,,,,,,
Mira Thereputics,,625 W Front Street,Red Bank,NJ,7701,7326750063,cj@miratx.com,CJ Internicola,Volunteer ,Research/Other,,,,,,,,,,,,,,,,
Suite Paperie,,"171 E. Ridgewood Avenue, Suite 206",Ridgewood,NJ,7451,2016323121,becca@suitepaperie.com,Rebecca Goldberg,Design,Commercial Arts,,,,,,,,,,,,,,,,
Eighty6,https://eighty6.agency/,40 Park Avenue,Rutherford,NJ,7070,201.589.2201,info@eighty6.agency,Evan Eagleson,Marketing,"Digital Media, Business & Finance",,,,,,,,,,,,,,,,
Tel-Instrument,https://www.telinstrument.com,"1 Branca Rd, East Rutherford",East Rutherford,NJ,7073,(201) 933-1600,tel-instrument@yahoo.com,Oleg PRESNYAKO,Engineering,"Automotive Engineering, Aerospace Engineering",,,,,,,,,,,,,,,,
Stevens Institute of Technology,https://faculty.stevens.edu/xzhang4,1 Castle Point Terrace,Hoboken,NJ,7030,(201) 216-5386,xzhang4@stevens.edu,Annie Zhang,Nano Research Lab,Research/Other,,,,,,,,,,,,,,,,
Bergen Makerspace,https://bergenmakerspace.bergen.org/,284 Hackensack Ave,Hackensack,NJ,7601,201-343-6253(MAKE),bergenmakerspace@bergen.org,Mark Tronicke,Engineering,"Automotive Engineering, Aerospace Engineering",,,,,,,,,,,,,,,,
Stevens Institute of Technology Department of Mechanical Engineering,,,,NJ,7030,2012165000,hjafarne@stevens.edu,Hamid Sani,SAS Drone Project,Research/Other,,,,,,,,,,,,,,,,
New York Institute of Finance,https://www.nyif.com/,160 Broadway 15th Floor,New York,NY,10038,(347) 842-2501,customerservice@nyif.com,Chris Han,Finance/Marketing,"Digital Media, Business & Finance",,,,,,,,,,,,,,,,
Hackensack UMC,https://www.hackensackmeridianhealth.org/en/Search#q=email%20address,30 Prospect Ave,Hackensack,NJ,7601, (551) 996-2000,joseph.cerbone@hmhn.org,Joseph Cerbone,Biomedical Engineering,"Automotive Engineering, Aerospace Engineering, Medical",,,,,,,,,,,,,,,,
Congressman Josh Gottheimer's Office,https://gottheimer.house.gov/contact/,21-00 Route 208 Suite 240,Fair Lawn,NJ,7410,201-389-1100,Ryne.Szott@mail.house.gov,Ryne Szott,Politics,Computer Science,,,,,,,,,,,,,,,,
Starta VC ,https://starta.vc/,578 Beech Ln,Paramus,NJ,7652,917-947-9692,https://starta.vc/,Gabriel Arant,Finance,Business & Finance,,,,,,,,,,,,,,,,
Suite Paperie,suitepaperie.com,"171 E Ridgewood Avenue, suite 206",Ridgewood,NJ,7451,201-632-3121,becca@suitepaperie.com,Rebecca Goldberg,Graphic Design,"Digital Media, Commercial Arts",,,,,,,,,,,,,,,,
New Bridge Medical Center,,,,NJ,7652,201-967-4000,info@newbridgehealth.org,Joshua Remland,Medical Field,Medical,,,,,,,,,,,,,,,,
Agentry PR,https://www.agentrypr.com/,8th Avenue ,New York ,NY,10001,(212) 924 2276,info@agentrypr.com,Mia Ersher Ruan ,Fashion Public Relations ,Fashion,,,,,,,,,,,,,,,,
Grant Elementary School,https://www.rpps.net/,104 Henry Street,Ridgefield Park,NJ,7660,201-641-0441  ,prango@rpschools.net,Patricia Rango,Speech Language Pathologist,Research/Other,,,,,,,,,,,,,,,,
Agentry PR,www.agentrypr.com,"322 Eighth Avenue, Suite 801",New York,NY,10001,2129242276,sally@agentrypr.com,Mia Ersher,Agentry PR,Research/Other,,,,,,,,,,,,,,,,
QDX Pathology,https://qdxpath.com/,Virtual,Little Ferry,NJ,07643-1915,8668755298,info@soundonsoundstudios.com,Nina Kedersha,QDX Pathology,Medical,,,,,,,,,,,,,,,,
Starta VC,starta.vc,220 E 23rd St,New York City,NY,10010,(917) 947-9692,info@starta.vc,Gabriel  Arant,Venture Capital Intern,Computer Science,,,,,,,,,,,,,,,,
Wood Ridge Intermediate School,wood-ridgeschools.org,151 First Street ,Wood Ridge,NJ,7075,201-933-6777,klisa@wood-ridgeschools.org,Keith Lisa,Education,Research/Other,,,,,,,,,,,,,,,,
New Jersey Institute of Technology,https://www.njit.edu/,"Mechanical Engineering Center, 200 Central Ave #204",Newark,NJ,7114,9735963333,admissions@njit.edu,Fatemeh Ahmadpoor,NJIT Research: Nanomaterials + Nanotechnologies,"Computer Science, Research/Other",,,,,,,,,,,,,,,,
Safe Autonomous Systems Lab,https://saslabstevens.github.io,1 Castle Point Terrace,Hoboken,NJ,7030,(201) 216-5563,hjafarne@stevens.edu,Hamid Sani,Safe Autonomous Systems Lab,Research/Other,,,,,,,,,,,,,,,,
RITTA,https://ritta.com/, 45 Eisenhower Dr Suite 510,Paramus,NJ,7652,(201)556-0510,kevin@ritta.com,Kevin Janosz,Advertisement,Research/Other,,,,,,,,,,,,,,,,
